,Id,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,Neighborhood,OverallQual,OverallCond,YearRemodAdd,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HouseStyleint
981,982,3,98.0,12203,1,0,3,0,15,8,5,1999,7,2009,8,4,336000.0,2.0
982,983,3,43.0,3182,1,3,3,4,0,7,5,2007,3,2008,8,4,159895.0,1.0
983,984,3,69.25566076574722,11250,1,3,3,0,5,8,5,2002,5,2008,8,4,255900.0,2.0
984,985,3,75.0,10125,1,3,3,4,11,5,5,1977,8,2009,0,4,126000.0,1.75
985,986,3,68.0,10880,1,3,3,4,7,5,5,1950,8,2008,3,4,125000.0,1.0
986,987,4,59.0,5310,1,3,3,0,17,6,8,2003,6,2006,8,4,117000.0,1.75
987,988,3,83.0,10159,1,0,3,4,16,9,5,2010,4,2010,6,5,395192.0,1.0
988,989,3,69.25566076574722,12046,1,0,3,4,14,6,6,1976,6,2007,8,4,195000.0,2.0
989,990,1,65.0,8125,1,3,3,4,21,7,5,2006,8,2006,6,5,197000.0,2.0
990,991,3,82.0,9452,1,3,3,4,15,8,5,1998,6,2006,8,4,348000.0,2.0
991,992,4,121.0,17671,1,3,3,0,17,8,9,1986,11,2009,8,4,168000.0,2.0
992,993,3,80.0,9760,1,3,3,4,12,6,8,1993,7,2007,8,4,187000.0,2.0
993,994,3,68.0,8846,1,3,3,4,5,6,5,2006,8,2006,6,5,173900.0,2.0
994,995,3,96.0,12456,1,3,3,2,16,10,5,2007,7,2009,8,4,337500.0,1.0
995,996,3,51.0,4712,1,0,3,4,3,4,7,1950,8,2006,8,0,121600.0,1.75
996,997,3,69.25566076574722,10659,1,0,3,4,12,5,6,1961,1,2006,0,4,136500.0,1.0
997,998,3,69.25566076574722,11717,1,0,3,4,14,6,6,1970,2,2009,8,4,185000.0,1.0
998,999,4,60.0,9786,1,3,3,4,9,3,4,1950,5,2006,8,4,91000.0,1.0
999,1000,3,64.0,6762,1,3,3,4,5,7,5,2006,2,2010,8,4,206000.0,1.0
1000,1001,3,74.0,10206,1,3,3,0,7,3,3,1952,7,2009,8,4,82000.0,1.0
1001,1002,3,60.0,5400,1,3,3,0,17,5,6,1950,1,2007,8,0,86000.0,1.0
1002,1003,3,75.0,11957,1,0,3,4,21,8,5,2006,7,2008,8,4,232000.0,1.0
1003,1004,3,69.25566076574722,11500,1,0,3,0,14,5,6,1976,6,2007,8,4,136905.0,1.0
1004,1005,3,43.0,3182,1,3,3,4,0,7,5,2006,5,2009,8,4,181000.0,1.0
1005,1006,3,65.0,8385,1,3,3,4,5,5,8,1977,11,2008,8,4,149900.0,1.5
1006,1007,3,69.25566076574722,12155,1,2,3,4,12,6,3,1970,3,2007,8,4,163500.0,1.0
1007,1008,4,21.0,2217,1,3,3,4,10,4,4,1970,8,2009,8,4,88000.0,2.0
1008,1009,3,43.0,12118,1,0,3,1,11,7,5,2005,4,2009,8,4,240000.0,1.0
1009,1010,3,60.0,6000,1,3,3,4,18,5,5,1950,6,2006,8,4,102000.0,1.75
1010,1011,3,115.0,21286,1,3,3,4,19,5,5,1950,8,2008,8,4,135000.0,1.75
1011,1012,3,75.0,9825,1,3,3,4,7,5,5,1965,5,2010,8,4,100000.0,1.0
1012,1013,3,55.0,10592,1,3,3,4,6,6,7,1996,8,2007,8,4,165000.0,2.0
1013,1014,4,60.0,7200,1,3,3,4,17,5,4,2006,6,2009,8,4,85000.0,1.0
1014,1015,3,60.0,11664,1,3,3,4,12,6,5,1950,11,2007,8,4,119200.0,1.0
1015,1016,3,70.0,8400,1,3,3,4,14,8,6,2001,11,2009,8,4,227000.0,2.0
1016,1017,3,73.0,11883,1,3,3,4,5,7,5,1996,6,2009,8,4,203000.0,1.0
1017,1018,3,69.25566076574722,5814,1,0,3,1,22,8,5,1984,8,2009,0,0,187500.0,1.0
1018,1019,3,69.25566076574722,10784,1,0,3,2,8,7,5,1992,5,2007,8,4,160000.0,1.5
1019,1020,3,43.0,3013,1,3,3,4,0,7,5,2005,4,2006,8,4,213490.0,1.0
1020,1021,3,60.0,7024,1,3,3,4,7,4,5,2005,6,2008,8,4,176000.0,1.0
1021,1022,3,64.0,7406,1,3,3,4,5,7,5,2006,7,2006,6,5,194000.0,1.0
1022,1023,4,52.0,9439,1,3,3,4,17,5,5,1950,3,2007,8,4,87000.0,1.75
1023,1024,3,43.0,3182,1,3,3,4,0,7,5,2006,5,2008,8,4,191000.0,1.0
1024,1025,3,69.25566076574722,15498,1,0,3,0,23,8,6,1976,5,2008,0,0,287000.0,1.0
1025,1026,3,70.0,7700,1,3,3,0,5,5,5,1972,3,2007,8,4,112500.0,1.0
1026,1027,3,73.0,9300,1,3,3,4,12,5,5,1960,4,2010,8,4,167500.0,1.0
1027,1028,3,71.0,9520,1,0,1,4,23,8,5,2008,4,2008,6,5,293077.0,1.0
1028,1029,3,79.0,9492,1,3,3,4,12,5,5,1950,4,2007,8,4,105000.0,1.75
1029,1030,4,21.0,1680,1,3,3,4,2,6,7,1972,5,2006,8,4,118000.0,2.0
1030,1031,2,69.25566076574722,7082,1,3,3,4,18,5,8,1995,7,2006,8,4,160000.0,2.0
1031,1032,3,102.0,15863,1,3,3,0,18,7,3,1970,8,2009,8,4,197000.0,2.75
1032,1033,3,69.25566076574722,14541,1,0,3,0,15,8,7,1993,11,2006,8,0,310000.0,2.0
1033,1034,3,69.25566076574722,8125,1,3,3,4,5,7,5,2002,2,2006,8,4,230000.0,1.0
1034,1035,3,50.0,6305,1,3,0,4,6,5,7,1950,6,2007,8,4,119750.0,1.0
1035,1036,3,69.25566076574722,11500,1,0,3,1,7,4,3,1957,1,2009,8,4,84000.0,1.0
1036,1037,3,89.0,12898,1,0,1,4,23,9,5,2008,9,2009,8,4,315500.0,1.0
1037,1038,3,69.25566076574722,9240,1,3,3,4,5,8,5,2002,9,2008,8,4,287000.0,2.0
1038,1039,4,21.0,1533,1,3,3,4,10,4,6,2008,5,2009,8,4,97000.0,2.0
1039,1040,4,21.0,1477,1,3,3,4,10,4,4,1970,4,2009,8,4,80000.0,1.5
1040,1041,3,88.0,13125,1,3,3,0,19,5,4,2000,1,2006,8,4,155000.0,1.0
1041,1042,3,69.25566076574722,9130,1,3,3,4,14,6,8,2000,7,2008,8,4,173000.0,2.0
1042,1043,3,34.0,5381,1,0,3,4,16,6,5,2005,8,2009,8,4,196000.0,1.0
1043,1044,3,86.0,11839,1,3,3,4,20,7,5,1990,5,2008,8,4,262280.0,2.0
1044,1045,3,80.0,9600,1,3,3,4,14,8,5,1981,7,2009,8,4,278000.0,1.0
1045,1046,3,69.25566076574722,13680,1,0,3,1,7,3,5,1955,6,2009,8,4,139600.0,1.0
1046,1047,3,85.0,16056,1,0,3,4,22,9,5,2006,7,2006,6,5,556581.0,2.0
1047,1048,3,57.0,9245,1,1,3,4,5,5,5,1995,2,2008,8,4,145000.0,1.0
1048,1049,3,100.0,21750,1,3,3,4,11,5,4,2006,11,2009,8,4,115000.0,1.0
1049,1050,3,60.0,11100,1,3,2,4,7,4,7,2006,4,2010,8,0,84900.0,1.0
1050,1051,3,73.0,8993,1,0,3,4,8,7,5,2007,8,2007,6,5,176485.0,1.0
1051,1052,3,103.0,11175,1,0,3,0,5,7,5,2007,10,2007,6,5,200141.0,1.0
1052,1053,3,100.0,9500,1,3,3,0,12,6,6,1978,6,2007,8,4,165000.0,2.0
1053,1054,3,68.0,8562,1,3,3,4,7,5,6,2002,5,2010,8,4,144500.0,1.0
1054,1055,3,90.0,11367,1,3,3,0,5,8,5,2002,11,2006,8,4,255000.0,2.0
1055,1056,3,104.0,11361,1,3,3,4,14,6,5,1976,5,2008,0,0,180000.0,1.0
1056,1057,3,43.0,7052,1,0,3,4,16,7,5,2005,6,2006,8,4,185850.0,1.0
1057,1058,3,69.25566076574722,29959,1,1,3,2,15,7,6,1994,1,2009,8,4,248000.0,2.0
1058,1059,3,96.0,11308,1,0,3,4,16,9,5,2008,7,2009,8,4,335000.0,2.0
1059,1060,3,69.25566076574722,11275,1,0,1,0,6,6,7,1950,3,2007,8,4,220000.0,1.75
1060,1061,3,41.0,4920,1,3,3,4,22,8,5,2001,4,2010,8,4,213500.0,1.0
1061,1062,0,120.0,18000,0,3,2,4,9,3,4,1950,8,2008,3,4,81000.0,1.0
1062,1063,4,85.0,13600,1,3,3,4,17,5,5,1950,9,2007,8,4,90000.0,2.0
1063,1064,4,50.0,6000,1,3,3,4,17,6,6,1980,7,2006,8,4,110500.0,1.0
1064,1065,3,69.25566076574722,11000,1,0,3,1,12,5,6,1966,11,2009,8,4,154000.0,1.0
1065,1066,3,80.0,14000,1,3,3,4,4,7,5,1997,4,2010,8,4,328000.0,2.0
1066,1067,3,59.0,7837,1,0,3,4,8,6,7,1994,5,2009,8,4,178000.0,2.0
1067,1068,3,80.0,9760,1,3,3,4,12,6,6,1964,6,2008,8,4,167900.0,2.0
1068,1069,4,42.0,3964,1,3,3,4,10,6,4,1973,6,2006,8,4,151400.0,2.0
1069,1070,3,60.0,9600,1,3,3,4,12,5,7,2003,5,2007,8,4,135000.0,1.5
1070,1071,3,72.0,10152,1,3,3,4,12,5,5,1956,6,2007,8,4,135000.0,1.0
1071,1072,3,78.0,11700,1,3,3,4,14,6,6,1968,5,2009,8,4,154000.0,2.0
1072,1073,3,50.0,7585,1,3,3,4,7,5,3,1950,8,2006,8,4,91500.0,1.75
1073,1074,3,75.0,7950,1,0,0,0,7,6,6,1977,7,2009,8,4,159500.0,2.0
1074,1075,3,74.0,8556,1,3,3,4,5,7,5,2006,5,2007,8,4,194000.0,1.0
1075,1076,3,75.0,13125,1,3,3,4,6,7,6,1984,7,2007,1,4,219500.0,2.0
1076,1077,3,60.0,10800,1,3,3,4,17,5,8,1989,4,2006,8,4,170000.0,1.75
1077,1078,3,69.25566076574722,15870,1,0,3,0,12,5,5,1969,3,2006,8,0,138800.0,1.0
1078,1079,4,37.0,4435,1,3,3,4,5,6,5,2004,5,2006,8,4,155900.0,1.0
1079,1080,3,65.0,8775,1,3,3,4,5,5,5,1994,4,2007,8,4,126000.0,1.0
1080,1081,3,80.0,11040,1,3,3,4,14,6,7,2004,10,2008,0,0,145000.0,1.0
1081,1082,3,75.0,7500,1,3,3,0,19,5,5,1963,6,2010,8,4,133000.0,1.0
1082,1083,3,70.0,8749,1,3,3,4,5,7,5,2002,9,2007,8,4,192000.0,1.0
1083,1084,3,80.0,8800,1,3,3,4,12,6,6,1964,3,2006,8,4,160000.0,1.0
1084,1085,3,69.25566076574722,13031,1,1,3,0,8,6,5,1996,7,2006,8,4,187500.0,2.0
1085,1086,3,73.0,9069,1,3,3,4,20,6,6,1992,4,2010,8,4,147000.0,1.5
1086,1087,4,69.25566076574722,1974,1,3,3,4,10,4,5,1973,5,2010,8,4,83500.0,2.0
1087,1088,1,85.0,10574,1,3,3,4,21,8,5,2006,5,2009,8,4,252000.0,2.0
1088,1089,4,24.0,2522,1,3,3,4,7,7,5,2004,4,2006,8,4,137500.0,2.0
1089,1090,1,37.0,3316,1,0,3,4,21,8,5,2005,4,2006,8,4,197000.0,1.0
1090,1091,3,60.0,8544,1,3,3,0,12,3,4,1950,6,2009,8,4,92900.0,1.0
1091,1092,1,24.0,2160,1,3,3,4,21,7,5,2000,3,2008,8,4,160000.0,2.0
1092,1093,3,60.0,8400,1,3,0,4,18,6,5,1950,6,2008,8,4,136500.0,1.75
1093,1094,3,71.0,9230,1,3,3,0,12,5,8,1998,10,2006,8,4,146000.0,1.0
1094,1095,3,74.0,5868,1,3,3,4,12,5,7,2000,5,2010,8,4,129000.0,1.0
1095,1096,3,78.0,9317,1,0,3,4,5,6,5,2006,3,2007,8,4,176432.0,1.0
1096,1097,4,60.0,6882,1,3,3,4,9,6,7,2006,3,2007,8,4,127000.0,2.0
1097,1098,3,69.25566076574722,3696,1,3,3,4,22,8,5,1986,10,2007,8,4,170000.0,1.0
1098,1099,4,50.0,6000,1,3,3,4,3,4,6,1950,7,2009,8,4,128000.0,1.75
1099,1100,3,82.0,11880,1,0,3,4,14,7,5,1978,4,2009,0,0,157000.0,1.0
1100,1101,3,60.0,8400,1,3,0,4,18,2,5,1950,1,2009,8,4,60000.0,1.0
1101,1102,3,61.0,9758,1,0,3,4,12,5,5,1971,7,2007,8,4,119500.0,1.0
1102,1103,3,70.0,7000,1,3,3,4,12,5,7,2002,4,2007,8,3,135000.0,1.0
1103,1104,3,79.0,8910,1,3,3,0,12,6,6,1959,7,2006,8,4,159500.0,1.0
1104,1105,4,24.0,2016,1,3,3,4,2,5,5,1970,4,2007,8,4,106000.0,2.0
1105,1106,3,98.0,12256,1,0,3,0,15,8,5,1995,4,2010,8,4,325000.0,2.0
1106,1107,3,114.0,10357,1,0,3,0,20,7,5,1991,5,2007,8,4,179900.0,1.0
1107,1108,3,168.0,23257,1,2,1,1,8,7,5,2006,9,2006,6,5,274725.0,2.0
1108,1109,3,69.25566076574722,8063,1,3,3,4,8,6,5,2000,11,2007,8,0,181000.0,2.0
1109,1110,3,107.0,11362,1,0,3,4,16,8,5,2005,3,2009,8,4,280000.0,1.0
1110,1111,3,69.25566076574722,8000,1,3,3,4,8,6,5,1996,6,2008,8,4,188000.0,2.0
1111,1112,3,80.0,10480,1,3,3,4,14,7,6,1976,9,2008,8,4,205000.0,2.0
1112,1113,3,73.0,7100,1,0,3,0,12,5,7,1957,7,2006,8,4,129900.0,1.0
1113,1114,3,66.0,8923,1,3,3,4,12,5,7,2006,5,2007,8,4,134500.0,1.0
1114,1115,3,90.0,5400,1,3,3,4,17,5,7,2000,8,2006,8,4,117000.0,1.0
1115,1116,3,93.0,12085,1,3,3,4,16,8,5,2007,11,2007,6,5,318000.0,1.0
1116,1117,3,69.25566076574722,7750,1,3,3,4,8,8,5,2002,3,2009,8,4,184100.0,1.5
1117,1118,3,57.0,9764,1,0,3,2,19,5,7,2003,5,2008,8,4,130000.0,1.0
1118,1119,3,85.0,13825,1,3,3,4,19,5,6,1987,12,2008,8,4,140000.0,1.5
1119,1120,3,70.0,7560,1,3,3,4,12,5,5,1959,7,2006,8,4,133700.0,1.0
1120,1121,4,59.0,8263,1,3,0,4,9,6,5,1950,5,2007,8,4,118400.0,1.0
1121,1122,3,84.0,10084,1,3,3,4,5,7,5,2006,7,2006,6,5,212900.0,1.0
1122,1123,3,69.25566076574722,8926,1,0,3,0,7,4,3,1956,10,2009,0,0,112000.0,1.0
1123,1124,3,50.0,9405,1,3,3,4,7,5,9,2008,6,2009,8,4,118000.0,1.0
1124,1125,3,69.25566076574722,9125,1,0,3,4,8,7,5,1992,7,2007,8,4,163900.0,1.5
1125,1126,3,60.0,10434,1,3,3,4,12,4,5,1955,11,2009,8,4,115000.0,1.0
1126,1127,3,53.0,3684,1,3,3,4,0,7,5,2007,6,2009,8,4,174000.0,1.0
1127,1128,3,182.0,14572,1,2,3,0,8,7,5,2004,11,2007,8,3,259000.0,1.0
1128,1129,3,59.0,11796,1,0,3,4,8,7,5,2005,7,2007,8,4,215000.0,2.0
1129,1130,4,60.0,7200,1,3,3,4,17,5,5,1980,8,2007,8,4,140000.0,1.5
1130,1131,3,65.0,7804,1,3,3,4,18,4,3,1950,12,2009,8,4,135000.0,1.75
1131,1132,3,63.0,10712,1,3,3,4,11,5,5,1992,9,2007,7,0,93500.0,1.0
1132,1133,4,90.0,9900,1,3,3,4,17,6,4,1950,5,2007,8,4,117500.0,2.0
1133,1134,3,80.0,9828,1,0,3,4,20,8,5,1995,6,2009,8,4,239500.0,2.0
1134,1135,3,57.0,8773,1,0,1,4,8,6,5,1997,8,2007,8,4,169000.0,2.0
1135,1136,4,60.0,6180,1,3,3,0,3,6,5,1950,5,2007,8,4,102000.0,1.0
1136,1137,3,80.0,9600,1,3,3,4,12,6,5,1950,4,2008,8,0,119000.0,1.75
1137,1138,3,54.0,6342,1,3,3,4,19,5,8,1996,5,2010,8,4,94000.0,1.75
1138,1139,3,69.25566076574722,9819,1,0,3,4,11,6,5,1977,5,2009,8,4,196000.0,1.0
1139,1140,3,98.0,8731,1,0,3,4,3,5,5,1950,5,2007,8,4,144000.0,1.0
1140,1141,3,60.0,7350,1,3,3,0,12,5,7,1951,6,2008,0,0,139000.0,1.0
1141,1142,3,69.25566076574722,10304,1,0,3,1,14,5,7,1976,10,2009,8,4,197500.0,2.0
1142,1143,3,77.0,9965,1,3,3,4,5,8,5,2007,4,2007,6,5,424870.0,2.0
1143,1144,3,69.25566076574722,9000,1,3,3,4,19,5,3,1959,7,2008,8,4,80000.0,1.0
1144,1145,3,60.0,12180,1,3,3,4,7,4,4,1950,7,2010,8,4,80000.0,1.75
1145,1146,4,52.0,6240,1,3,3,4,3,5,6,1950,8,2006,8,3,149000.0,1.75
1146,1147,3,69.25566076574722,11200,1,3,3,4,20,6,5,1985,5,2006,8,4,180000.0,1.0
1147,1148,3,75.0,12000,1,3,0,4,6,7,7,1950,7,2009,8,4,174500.0,2.0
1148,1149,4,69.25566076574722,5700,1,3,3,4,17,7,7,1950,8,2008,8,4,116900.0,1.75
1149,1150,4,50.0,9000,1,3,3,4,17,7,9,1988,7,2009,8,4,143000.0,2.0
1150,1151,3,57.0,8280,1,0,3,4,12,6,5,1950,11,2007,8,4,124000.0,1.0
1151,1152,3,134.0,17755,1,3,3,4,7,5,4,1959,11,2006,8,4,149900.0,1.0
1152,1153,3,90.0,14115,1,0,3,4,6,6,7,2004,7,2006,8,0,230000.0,1.0
1153,1154,4,69.25566076574722,5890,1,3,3,0,9,6,8,2007,6,2008,8,4,120500.0,1.0
1154,1155,3,69.25566076574722,13700,1,0,3,4,12,7,6,1988,5,2008,8,4,201800.0,2.0
1155,1156,3,90.0,10768,1,0,3,0,24,5,8,2004,7,2007,8,4,218000.0,1.0
1156,1157,3,85.0,9350,1,3,3,4,12,5,8,1999,10,2008,8,4,179900.0,1.5
1157,1158,3,34.0,5001,1,0,3,4,16,7,5,2008,7,2009,8,4,230000.0,1.0
1158,1159,3,92.0,11932,1,3,3,2,21,8,5,2008,6,2008,3,5,235128.0,1.0
1159,1160,3,76.0,9120,1,3,3,4,14,6,6,1974,7,2008,8,4,185000.0,2.0
1160,1161,3,24.0,2280,1,3,3,4,13,6,5,1978,7,2010,8,4,146000.0,2.0
1161,1162,3,69.25566076574722,14778,1,0,2,1,6,6,7,2006,11,2008,8,4,224000.0,1.0
1162,1163,3,109.0,8724,1,3,3,4,19,5,5,1968,5,2007,8,4,129000.0,1.0
1163,1164,3,60.0,12900,1,3,3,4,19,4,4,1969,1,2008,8,2,108959.0,1.5
1164,1165,3,69.25566076574722,16157,1,0,3,2,24,5,7,1978,6,2007,8,4,194000.0,1.5
1165,1166,3,79.0,9541,1,0,3,4,16,7,5,2009,9,2009,6,5,233170.0,1.0
1166,1167,3,64.0,10475,1,0,3,0,5,8,5,2008,2,2010,8,4,245350.0,1.0
1167,1168,3,58.0,10852,1,0,3,4,8,6,5,2000,2,2006,8,4,173000.0,2.0
1168,1169,3,120.0,13728,1,3,3,0,7,6,7,1986,7,2008,8,4,235000.0,2.0
1169,1170,3,118.0,35760,1,0,3,1,15,10,5,1996,7,2006,8,4,625000.0,2.0
1170,1171,3,76.0,9880,1,3,3,4,11,6,6,1977,7,2008,8,4,171000.0,1.5
1171,1172,3,76.0,9120,1,3,3,4,12,6,6,1958,11,2008,8,4,163000.0,1.0
1172,1173,1,35.0,4017,1,0,3,4,21,7,5,2007,3,2008,8,4,171900.0,2.0
1173,1174,3,138.0,18030,1,0,0,4,4,5,6,1994,3,2007,8,4,200500.0,1.75
1174,1175,3,80.0,16560,1,0,3,4,6,6,8,1950,7,2006,8,4,239000.0,2.0
1175,1176,3,85.0,10678,1,3,3,4,15,8,5,2000,4,2007,8,4,285000.0,1.75
1176,1177,3,37.0,6951,1,0,3,1,11,5,5,1985,10,2008,8,4,119500.0,1.0
1177,1178,4,69.25566076574722,3950,1,3,0,4,17,6,8,2004,12,2009,8,4,115000.0,1.75
1178,1179,3,54.0,7681,1,0,3,2,6,5,6,1950,7,2009,8,4,154900.0,1.75
1179,1180,3,77.0,8335,1,3,3,0,7,5,5,1954,4,2006,8,4,93000.0,1.0
1180,1181,3,69.25566076574722,11170,1,1,3,0,23,7,5,1991,4,2006,8,4,250000.0,2.0
1181,1182,4,64.0,5587,1,0,1,4,6,8,5,2008,11,2008,6,5,392500.0,1.0
1182,1183,3,160.0,15623,1,0,3,0,15,10,5,1996,7,2007,8,0,745000.0,2.0
1183,1184,3,60.0,10800,1,3,3,4,17,5,6,1950,6,2006,8,4,120000.0,1.0
1184,1185,3,50.0,35133,0,3,3,4,23,5,4,1963,5,2007,8,4,186700.0,1.0
1185,1186,3,60.0,9738,1,3,3,4,7,5,7,1950,3,2006,8,4,104900.0,1.75
1186,1187,3,107.0,10615,1,0,0,0,17,3,5,1970,8,2009,8,0,95000.0,2.0
1187,1188,3,89.0,12461,1,3,3,0,15,8,5,1995,7,2006,8,4,262000.0,1.0
1188,1189,3,68.0,8935,1,0,3,4,5,7,5,2002,7,2009,8,4,195000.0,2.0
1189,1190,3,60.0,7500,1,3,3,4,8,7,5,1999,6,2010,8,4,189000.0,2.0
1190,1191,3,69.25566076574722,32463,1,3,2,4,11,4,4,1975,3,2007,8,4,168000.0,1.0
1191,1192,1,24.0,2645,1,3,3,4,21,8,5,2000,11,2007,8,4,174000.0,2.0
1192,1193,4,60.0,9600,1,3,3,4,17,5,8,1994,7,2007,8,4,125000.0,1.75
1193,1194,4,69.25566076574722,4500,1,3,3,2,11,6,5,1999,6,2009,8,4,165000.0,1.0
1194,1195,3,80.0,9364,1,3,3,0,19,6,7,1969,3,2010,8,4,158000.0,2.0
1195,1196,3,51.0,8029,1,0,3,4,8,6,5,2005,7,2008,8,4,176000.0,2.0
1196,1197,3,58.0,14054,1,0,3,4,8,7,5,2006,11,2006,6,5,219210.0,2.0
1197,1198,4,65.0,8850,1,0,0,0,17,7,6,1950,7,2006,5,4,144000.0,2.5
1198,1199,3,70.0,9100,1,3,3,4,5,7,5,2001,6,2009,8,4,178000.0,1.0
1199,1200,3,75.0,11235,1,3,3,4,19,4,5,1979,10,2006,8,4,148000.0,1.0
1200,1201,3,71.0,9353,1,3,3,4,12,4,5,1970,7,2006,7,0,116050.0,1.0
1201,1202,3,80.0,10400,1,3,3,0,5,7,5,1998,3,2009,8,4,197900.0,2.0
1202,1203,4,50.0,6000,1,3,3,0,3,5,8,1997,5,2009,8,4,117000.0,1.75
1203,1204,3,75.0,9750,1,3,3,4,5,7,5,2001,10,2009,8,4,213000.0,1.0
1204,1205,3,78.0,10140,1,3,3,4,14,5,6,1975,7,2006,8,4,153500.0,1.0
1205,1206,3,90.0,14684,1,0,3,1,20,7,7,1991,6,2009,8,4,271900.0,1.0
1206,1207,2,69.25566076574722,8900,1,3,3,4,20,4,4,1966,11,2006,8,4,107000.0,1.0
1207,1208,3,70.0,9135,1,3,3,4,5,6,5,2003,5,2006,8,4,200000.0,1.0
1208,1209,3,70.0,7763,1,3,3,4,12,5,7,1980,10,2008,8,4,140000.0,1.0
1209,1210,3,85.0,10182,1,0,3,1,21,8,5,2006,5,2006,6,5,290000.0,1.0
1210,1211,3,70.0,11218,1,3,3,4,20,6,5,1992,5,2010,8,4,189000.0,2.0
1211,1212,3,152.0,12134,1,0,0,4,8,8,7,2005,6,2010,8,4,164000.0,1.75
1212,1213,3,50.0,9340,1,3,3,4,7,4,6,1950,8,2009,8,4,113000.0,1.0
1213,1214,3,69.25566076574722,10246,1,0,3,1,19,4,9,2001,5,2006,8,4,145000.0,1.5
1214,1215,3,69.0,10205,1,0,3,4,12,5,5,1962,5,2006,8,4,134500.0,1.5
1215,1216,3,99.0,7094,1,0,3,4,19,5,5,1966,5,2007,8,4,125000.0,1.0
1216,1217,4,68.0,8930,1,3,3,4,19,6,5,1978,4,2010,8,4,112000.0,1.75
1217,1218,1,72.0,8640,1,3,3,4,21,8,5,2009,9,2009,6,5,229456.0,1.0
1218,1219,4,52.0,6240,1,3,3,4,3,4,5,1950,7,2006,8,4,80500.0,1.75
1219,1220,4,21.0,1680,1,3,3,4,2,6,5,1971,4,2006,8,0,91500.0,2.0
1220,1221,3,66.0,7800,1,0,3,4,12,5,5,1964,11,2006,8,0,115000.0,1.0
1221,1222,3,55.0,8250,1,3,3,4,19,5,5,1968,8,2008,8,4,134000.0,1.0
1222,1223,3,78.0,10496,1,3,3,4,12,6,6,1950,1,2007,8,4,143000.0,1.75
1223,1224,3,89.0,10680,1,3,3,4,12,5,3,1951,10,2006,8,4,137900.0,1.0
1224,1225,3,60.0,15384,1,0,3,4,8,7,5,2005,2,2008,8,4,184000.0,2.0
1225,1226,3,65.0,10482,1,3,3,4,12,6,8,1958,6,2007,8,4,145000.0,1.5
1226,1227,3,86.0,14598,1,0,3,1,21,6,5,2007,1,2008,8,4,214000.0,2.0
1227,1228,3,72.0,8872,1,3,3,0,12,5,8,2008,12,2008,8,4,147000.0,1.0
1228,1229,3,65.0,8769,1,3,3,0,16,9,5,2008,10,2008,6,5,367294.0,1.0
1229,1230,3,70.0,7910,1,3,3,4,12,5,5,1960,8,2008,8,4,127000.0,1.5
1230,1231,3,69.25566076574722,18890,1,0,3,4,19,5,5,1977,8,2007,8,4,190000.0,1.75
1231,1232,3,70.0,7728,1,3,3,4,12,5,6,1962,5,2006,8,4,132500.0,1.5
1232,1233,3,70.0,9842,1,3,3,2,12,4,5,1962,3,2007,8,4,101800.0,1.0
1233,1234,3,69.25566076574722,12160,1,0,3,4,12,5,5,1959,5,2010,0,0,142000.0,1.0
1234,1235,2,55.0,8525,1,3,0,4,18,5,6,1950,11,2008,8,0,130000.0,2.0
1235,1236,3,96.0,13132,1,3,3,4,6,5,5,1950,7,2006,8,4,138887.0,2.0
1236,1237,3,36.0,2628,1,3,3,4,16,7,5,2003,6,2010,8,4,175500.0,2.0
1237,1238,3,41.0,12393,1,1,3,2,5,7,5,2005,9,2006,8,4,195000.0,2.0
1238,1239,3,63.0,13072,1,3,3,4,20,6,5,2005,3,2006,8,0,142500.0,1.0
1239,1240,3,64.0,9037,1,0,1,4,23,8,5,2006,12,2007,8,4,265900.0,1.0
1240,1241,3,65.0,8158,1,3,3,4,5,7,5,2003,7,2008,8,4,224900.0,2.0
1241,1242,3,83.0,9849,1,3,3,4,21,7,6,2007,6,2007,6,5,248328.0,1.0
1242,1243,3,85.0,10625,1,3,3,4,14,7,6,1974,1,2010,8,3,170000.0,1.5
1243,1244,3,107.0,13891,1,3,3,4,16,10,5,2006,9,2006,6,5,465000.0,1.0
1244,1245,3,69.25566076574722,11435,1,0,1,0,6,8,7,1950,6,2006,8,4,230000.0,2.0
1245,1246,3,78.0,12090,1,3,3,4,14,6,7,2003,1,2007,8,0,178000.0,1.5
1246,1247,1,65.0,8125,1,3,3,4,21,7,5,2006,3,2006,6,5,186500.0,2.0
1247,1248,3,69.25566076574722,12328,1,0,3,4,11,6,5,1976,5,2010,8,4,169900.0,1.5
1248,1249,4,60.0,9600,1,3,3,4,17,6,5,1950,4,2008,8,4,129500.0,2.5
1249,1250,3,60.0,7200,1,3,3,4,12,5,7,1950,5,2007,8,4,119000.0,1.0
1250,1251,3,93.0,11160,1,3,3,0,12,7,5,1968,4,2010,8,4,244000.0,1.0
1251,1252,3,69.25566076574722,3136,1,0,3,0,16,7,5,2003,3,2006,8,4,171750.0,1.0
1252,1253,3,62.0,9858,1,3,3,4,11,5,6,1968,11,2009,8,4,130000.0,1.0
1253,1254,3,69.25566076574722,17542,1,0,3,4,24,7,7,2003,7,2007,8,4,294000.0,2.0
1254,1255,3,60.0,6931,1,3,3,4,7,7,5,2004,7,2008,8,4,165400.0,2.0
